source_file,source_id,model_id,model_name,organization,release_date,source_url,license,weights_url,code_url,runtime,format,quantization,hardware_id,workload,jgb_level,jgb_confidence,quality_score,tokens_per_second,estimated_memory_gb,context_tokens,evidence_status,notes
classified_discoveries.ndjson,https://gitlab.com/gitlab-oss-package-research/source/pypi/sp/spacy-llm-d54f8ac6,gitlab-oss-package-research/source/pypi/sp/spacy-llm-d54f8ac6,gitlab-oss-package-research/source/pypi/sp/spacy-llm-d54f8ac6,,,https://gitlab.com/gitlab-oss-package-research/source/pypi/sp/spacy-llm-d54f8ac6,MIT,,,,,,,,,,,,,,discovered,
classified_discoveries.ndjson,https://gitlab.com/gitlab-oss-package-research/tools/libbehave/3.2.0/pypi/vl/vllm-76d8023b,gitlab-oss-package-research/tools/libbehave/3.2.0/pypi/vl/vllm-76d8023b,gitlab-oss-package-research/tools/libbehave/3.2.0/pypi/vl/vllm-76d8023b,,,https://gitlab.com/gitlab-oss-package-research/tools/libbehave/3.2.0/pypi/vl/vllm-76d8023b,MIT,,,,,,,,,,,,,,discovered,
classified_discoveries.ndjson,https://gitlab.com/gitlab-oss-package-research/tools/libbehave/3.2.0/pypi/sp/spacy-llm-d54f8ac6,gitlab-oss-package-research/tools/libbehave/3.2.0/pypi/sp/spacy-llm-d54f8ac6,gitlab-oss-package-research/tools/libbehave/3.2.0/pypi/sp/spacy-llm-d54f8ac6,,,https://gitlab.com/gitlab-oss-package-research/tools/libbehave/3.2.0/pypi/sp/spacy-llm-d54f8ac6,MIT,,,,,,,,,,,,,,discovered,
classified_discoveries.ndjson,https://gitlab.com/ai-village-agents/village/llm-psychoactive-prompts,ai-village-agents/village/llm-psychoactive-prompts,ai-village-agents/village/llm-psychoactive-prompts,,,https://gitlab.com/ai-village-agents/village/llm-psychoactive-prompts,,,,,,,,,,,,,,,discovered,
classified_discoveries.ndjson,https://gitlab.com/ztmesh/asterisk-usecallmanager,ztmesh/asterisk-usecallmanager,ztmesh/asterisk-usecallmanager,,,https://gitlab.com/ztmesh/asterisk-usecallmanager,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://gitlab.com/antoine-kb/llm-tool-calling,antoine-kb/llm-tool-calling,antoine-kb/llm-tool-calling,,,https://gitlab.com/antoine-kb/llm-tool-calling,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://gitlab.com/ecr.lime.hello/llm-chat-app-template,ecr.lime.hello/llm-chat-app-template,ecr.lime.hello/llm-chat-app-template,,,https://gitlab.com/ecr.lime.hello/llm-chat-app-template,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://gitlab.com/snopek-games/godai,snopek-games/godai,snopek-games/godai,,,https://gitlab.com/snopek-games/godai,MIT,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://gitlab.com/sebastian-lutter/affine-selfhosted,sebastian-lutter/affine-selfhosted,sebastian-lutter/affine-selfhosted,,,https://gitlab.com/sebastian-lutter/affine-selfhosted,MIT,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://gitlab.com/ne_sachirou/llm-wiki,ne_sachirou/llm-wiki,ne_sachirou/llm-wiki,,,https://gitlab.com/ne_sachirou/llm-wiki,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://gitlab.com/adelayoub/llama-cpp-deletion_scheduled-84820513,adelayoub/llama-cpp-deletion_scheduled-84820513,adelayoub/llama-cpp-deletion_scheduled-84820513,,,https://gitlab.com/adelayoub/llama-cpp-deletion_scheduled-84820513,MIT,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://gitlab.com/uralstech-gitlab/UAI-LiteRTLM,uralstech-gitlab/UAI-LiteRTLM,uralstech-gitlab/UAI-LiteRTLM,,,https://gitlab.com/uralstech-gitlab/UAI-LiteRTLM,Apache-2.0,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://gitlab.com/gratech1/casper-engine,gratech1/casper-engine,gratech1/casper-engine,,,https://gitlab.com/gratech1/casper-engine,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://gitlab.com/cip-playground/cip-llm-gateway,cip-playground/cip-llm-gateway,cip-playground/cip-llm-gateway,,,https://gitlab.com/cip-playground/cip-llm-gateway,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://gitlab.com/jave/ai-explainer,jave/ai-explainer,jave/ai-explainer,,,https://gitlab.com/jave/ai-explainer,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://gitlab.com/hermit-bot/hermit,hermit-bot/hermit,hermit-bot/hermit,,,https://gitlab.com/hermit-bot/hermit,Apache-2.0,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://gitlab.com/thejollydev/bezaforge-infrastructure,thejollydev/bezaforge-infrastructure,thejollydev/bezaforge-infrastructure,,,https://gitlab.com/thejollydev/bezaforge-infrastructure,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://framagit.org/chaowenguo/llm,chaowenguo/llm,chaowenguo/llm,,,https://framagit.org/chaowenguo/llm,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://framagit.org/dapa/oc-mlops-projet-3-docker,dapa/oc-mlops-projet-3-docker,dapa/oc-mlops-projet-3-docker,,,https://framagit.org/dapa/oc-mlops-projet-3-docker,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://framagit.org/dapa/oc_mlops_projet_3,dapa/oc_mlops_projet_3,dapa/oc_mlops_projet_3,,,https://framagit.org/dapa/oc_mlops_projet_3,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://framagit.org/thomas.jardinet/lightweight-llm-stack,thomas.jardinet/lightweight-llm-stack,thomas.jardinet/lightweight-llm-stack,,,https://framagit.org/thomas.jardinet/lightweight-llm-stack,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://framagit.org/nils/reinstallme,nils/reinstallme,nils/reinstallme,,,https://framagit.org/nils/reinstallme,BSD-3-Clause,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://framagit.org/dajbelshaw/plex-playlist,dajbelshaw/plex-playlist,dajbelshaw/plex-playlist,,,https://framagit.org/dajbelshaw/plex-playlist,AGPL-3.0,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://framagit.org/gdevops/ia/llms,gdevops/ia/llms,gdevops/ia/llms,,,https://framagit.org/gdevops/ia/llms,,,,,,,,,,,,,,,discovered,
classified_discoveries.ndjson,https://framagit.org/gdevops/ia/openllm-france,gdevops/ia/openllm-france,gdevops/ia/openllm-france,,,https://framagit.org/gdevops/ia/openllm-france,,,,,,,,,,,,,,,discovered,
classified_discoveries.ndjson,https://framagit.org/Isilin/lm-webui,Isilin/lm-webui,Isilin/lm-webui,,,https://framagit.org/Isilin/lm-webui,AGPL-3.0,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://framagit.org/HappyPony/llm-experiences-blog,HappyPony/llm-experiences-blog,HappyPony/llm-experiences-blog,,,https://framagit.org/HappyPony/llm-experiences-blog,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://framagit.org/almereyda/ep_allmende,almereyda/ep_allmende,almereyda/ep_allmende,,,https://framagit.org/almereyda/ep_allmende,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://framagit.org/kellmins/kellminsreview,kellmins/kellminsreview,kellmins/kellminsreview,,,https://framagit.org/kellmins/kellminsreview,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://framagit.org/SondagePro-LimeSurvey-plugin/logAllMail,SondagePro-LimeSurvey-plugin/logAllMail,SondagePro-LimeSurvey-plugin/logAllMail,,,https://framagit.org/SondagePro-LimeSurvey-plugin/logAllMail,AGPL-3.0,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://framagit.org/alexandcote/logAllMail,alexandcote/logAllMail,alexandcote/logAllMail,,,https://framagit.org/alexandcote/logAllMail,AGPL-3.0,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://framagit.org/SxncR0OR/tellme,SxncR0OR/tellme,SxncR0OR/tellme,,,https://framagit.org/SxncR0OR/tellme,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://framagit.org/klafyvel/SmallMusicPlayer,klafyvel/SmallMusicPlayer,klafyvel/SmallMusicPlayer,,,https://framagit.org/klafyvel/SmallMusicPlayer,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://gitea.com/Aelian/AI-Brain,Aelian/AI-Brain,Aelian/AI-Brain,,,https://gitea.com/Aelian/AI-Brain,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://gitea.com/elvizakos/assistant.el,elvizakos/assistant.el,elvizakos/assistant.el,,,https://gitea.com/elvizakos/assistant.el,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://gitea.com/Eldesan/Azerothcore-llm-nvidia-amd-linux-Universal,Eldesan/Azerothcore-llm-nvidia-amd-linux-Universal,Eldesan/Azerothcore-llm-nvidia-amd-linux-Universal,,,https://gitea.com/Eldesan/Azerothcore-llm-nvidia-amd-linux-Universal,MIT,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://gitea.com/bctecocomm1/bctecocomm1,bctecocomm1/bctecocomm1,bctecocomm1/bctecocomm1,,,https://gitea.com/bctecocomm1/bctecocomm1,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://gitea.com/04071012Aa/bellman-ford,04071012Aa/bellman-ford,04071012Aa/bellman-ford,,,https://gitea.com/04071012Aa/bellman-ford,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://gitea.com/PeptideX/Canada-s-Trusted-Source-for-Premium-Research-Peptides,PeptideX/Canada-s-Trusted-Source-for-Premium-Research-Peptides,PeptideX/Canada-s-Trusted-Source-for-Premium-Research-Peptides,,,https://gitea.com/PeptideX/Canada-s-Trusted-Source-for-Premium-Research-Peptides,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://gitea.com/serpdotai/Chat-LLaMA-8bit-LoRA,serpdotai/Chat-LLaMA-8bit-LoRA,serpdotai/Chat-LLaMA-8bit-LoRA,,,https://gitea.com/serpdotai/Chat-LLaMA-8bit-LoRA,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://gitea.com/all-kind-of-stuff/chunk-bunch,all-kind-of-stuff/chunk-bunch,all-kind-of-stuff/chunk-bunch,,,https://gitea.com/all-kind-of-stuff/chunk-bunch,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://gitea.com/LakshitSinghBishtTM/CoreAI-Protocol-Suite,LakshitSinghBishtTM/CoreAI-Protocol-Suite,LakshitSinghBishtTM/CoreAI-Protocol-Suite,,,https://gitea.com/LakshitSinghBishtTM/CoreAI-Protocol-Suite,AGPL-3.0,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://gitea.com/helloworld1/coze-loop,helloworld1/coze-loop,helloworld1/coze-loop,,,https://gitea.com/helloworld1/coze-loop,Apache-2.0,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://gitea.com/yno/demelt,yno/demelt,yno/demelt,,,https://gitea.com/yno/demelt,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://gitea.com/gcyujujhv/fggvujhfllm,gcyujujhv/fggvujhfllm,gcyujujhv/fggvujhfllm,,,https://gitea.com/gcyujujhv/fggvujhfllm,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://gitea.com/five88greenn/five88greenn,five88greenn/five88greenn,five88greenn/five88greenn,,,https://gitea.com/five88greenn/five88greenn,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://gitea.com/Invu/free-as-in-freedom-v2-ru,Invu/free-as-in-freedom-v2-ru,Invu/free-as-in-freedom-v2-ru,,,https://gitea.com/Invu/free-as-in-freedom-v2-ru,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://gitea.com/xzhen/hermes-agent,xzhen/hermes-agent,xzhen/hermes-agent,,,https://gitea.com/xzhen/hermes-agent,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://gitea.com/xzhen/hermes-web-ui,xzhen/hermes-web-ui,xzhen/hermes-web-ui,,,https://gitea.com/xzhen/hermes-web-ui,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://gitea.com/containerK8s/kubesphere,containerK8s/kubesphere,containerK8s/kubesphere,,,https://gitea.com/containerK8s/kubesphere,Apache-2.0,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://gitea.com/loongarch/kubesphere,loongarch/kubesphere,loongarch/kubesphere,,,https://gitea.com/loongarch/kubesphere,Apache-2.0,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://gitea.com/Lehoang/langalpha,Lehoang/langalpha,Lehoang/langalpha,,,https://gitea.com/Lehoang/langalpha,Apache-2.0,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://gitea.com/xzhen/llama.cpp,xzhen/llama.cpp,xzhen/llama.cpp,,,https://gitea.com/xzhen/llama.cpp,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://gitea.com/Yaushin808/Concrete-Project,Yaushin808/Concrete-Project,Yaushin808/Concrete-Project,,,https://gitea.com/Yaushin808/Concrete-Project,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://codeberg.org/fireside25-a-brep/-deterministic-lead-processor,fireside25-a-brep/-deterministic-lead-processor,fireside25-a-brep/-deterministic-lead-processor,,,https://codeberg.org/fireside25-a-brep/-deterministic-lead-processor,MIT,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://codeberg.org/aarghrai/1.58bitLLM,aarghrai/1.58bitLLM,aarghrai/1.58bitLLM,,,https://codeberg.org/aarghrai/1.58bitLLM,AGPL-3.0,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://codeberg.org/CarbonC/156-revolutions,CarbonC/156-revolutions,CarbonC/156-revolutions,,,https://codeberg.org/CarbonC/156-revolutions,MIT,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://codeberg.org/somobu_demos/2025_03_smallmc,somobu_demos/2025_03_smallmc,somobu_demos/2025_03_smallmc,,,https://codeberg.org/somobu_demos/2025_03_smallmc,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://codeberg.org/Rockwell_L/221,Rockwell_L/221,Rockwell_L/221,,,https://codeberg.org/Rockwell_L/221,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://codeberg.org/psyb0t/2xbrainz,psyb0t/2xbrainz,psyb0t/2xbrainz,,,https://codeberg.org/psyb0t/2xbrainz,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://codeberg.org/davecb/87_Days,davecb/87_Days,davecb/87_Days,,,https://codeberg.org/davecb/87_Days,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://codeberg.org/noname1625347/A-Decontextualized-LLM-based-Safeguard-Technique-for-Automated-Jailbreak-Mitigation,noname1625347/A-Decontextualized-LLM-based-Safeguard-Technique-for-Automated-Jailbreak-Mitigation,noname1625347/A-Decontextualized-LLM-based-Safeguard-Technique-for-Automated-Jailbreak-Mitigation,,,https://codeberg.org/noname1625347/A-Decontextualized-LLM-based-Safeguard-Technique-for-Automated-Jailbreak-Mitigation,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://codeberg.org/ThomasJuri/a01-quranic-citation-transformer,ThomasJuri/a01-quranic-citation-transformer,ThomasJuri/a01-quranic-citation-transformer,,,https://codeberg.org/ThomasJuri/a01-quranic-citation-transformer,MIT,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://codeberg.org/awful-systems/AAA-NO-SLOP.md,awful-systems/AAA-NO-SLOP.md,awful-systems/AAA-NO-SLOP.md,,,https://codeberg.org/awful-systems/AAA-NO-SLOP.md,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://codeberg.org/tyzbit/acars-processor,tyzbit/acars-processor,tyzbit/acars-processor,,,https://codeberg.org/tyzbit/acars-processor,AGPL-3.0,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://codeberg.org/plaintextaccounting/acceptarium,plaintextaccounting/acceptarium,plaintextaccounting/acceptarium,,,https://codeberg.org/plaintextaccounting/acceptarium,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://codeberg.org/tuxracer/activity-pub-llm-agent,tuxracer/activity-pub-llm-agent,tuxracer/activity-pub-llm-agent,,,https://codeberg.org/tuxracer/activity-pub-llm-agent,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://codeberg.org/jenr8ed_code/ActivityPubExtension4AgenticDelegation.and.HITL.Verification,jenr8ed_code/ActivityPubExtension4AgenticDelegation.and.HITL.Verification,jenr8ed_code/ActivityPubExtension4AgenticDelegation.and.HITL.Verification,,,https://codeberg.org/jenr8ed_code/ActivityPubExtension4AgenticDelegation.and.HITL.Verification,MIT,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://codeberg.org/bossm0n5t3r/acw,bossm0n5t3r/acw,bossm0n5t3r/acw,,,https://codeberg.org/bossm0n5t3r/acw,MIT,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://codeberg.org/2na3k/aeri-chan,2na3k/aeri-chan,2na3k/aeri-chan,,,https://codeberg.org/2na3k/aeri-chan,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://codeberg.org/digital-codes/agent,digital-codes/agent,digital-codes/agent,,,https://codeberg.org/digital-codes/agent,AGPL-3.0,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://codeberg.org/graemeconradie/agent-lightning,graemeconradie/agent-lightning,graemeconradie/agent-lightning,,,https://codeberg.org/graemeconradie/agent-lightning,MIT,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://codeberg.org/ctietze/agent-mail,ctietze/agent-mail,ctietze/agent-mail,,,https://codeberg.org/ctietze/agent-mail,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://codeberg.org/ngphloc/ava,ngphloc/ava,ngphloc/ava,,,https://codeberg.org/ngphloc/ava,MIT,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
